date,obs,sim
1956-07-23,37.6,34.76
1956-07-24,35.6,31.61
1956-07-25,33.1,30.53
1956-07-26,30.7,28.2
1956-07-27,28.3,25.51
1956-07-28,27.7,24.96
1956-07-29,28.3,27.98
1956-07-30,31.9,29.43
1956-07-31,28.3,25.91
1956-08-01,25.9,23.63
1956-08-02,25.4,23.33
1956-08-03,24.2,23.69
1956-08-04,24.2,24.36
1956-08-05,23.1,24.37
1956-08-06,23.7,22.39
1956-08-07,22.1,22.66
1956-08-08,21.6,23.34
1956-08-09,21.0,21.39
1956-08-10,21.0,25.39
1956-08-11,24.2,46.22
1956-08-12,46.6,57.65
1956-08-13,60.1,50.54
1956-08-14,50.1,41.54
1956-08-15,39.7,36.75
1956-08-16,34.4,32.27
1956-08-17,29.5,29.31
1956-08-18,27.7,27.47
1956-08-19,24.8,26.89
1956-08-20,24.2,24.61
1956-08-21,24.2,25.76
1956-08-22,25.4,26.65
1956-08-23,24.8,25.85
1956-08-24,27.7,28.7
1956-08-25,28.3,34.8
1956-08-26,31.3,43.36
1956-08-27,35.6,43.05
1956-08-28,41.1,42.66
1956-08-29,43.8,44.22
1956-08-30,56.6,50.38
1956-08-31,50.9,52.39
1956-09-01,45.3,46.42
1956-09-02,40.4,42.85
1956-09-03,35.0,40.35
1956-09-04,36.3,40.9
1956-09-05,35.6,39.26
1956-09-06,33.1,34.89
1956-09-07,31.3,34.36
1956-09-08,28.9,32.2
1956-09-09,25.9,29.53
1956-09-10,26.5,29.6
1956-09-11,28.3,30.75
1956-09-12,31.3,30.68
1956-09-13,30.1,31.19
1956-09-14,28.9,31.77
1956-09-15,27.7,29.79
1956-09-16,26.5,28.07
1956-09-17,24.8,26.58
1956-09-18,23.7,25.6
1956-09-19,23.7,24.64
1956-09-20,22.6,24.15
1956-09-21,22.1,23.82
1956-09-22,21.6,23.08
1956-09-23,20.0,22.69
1956-09-24,20.5,22.34
1956-09-25,19.4,21.98
1956-09-26,19.4,21.01
1956-09-27,20.0,21.22
1956-09-28,21.0,23.25
1956-09-29,21.0,23.77
1956-09-30,19.4,22.56
1956-10-01,18.9,21.91
1956-10-02,17.9,21.46
1956-10-03,18.4,23.63
1956-10-04,22.6,29.61
1956-10-05,23.7,30.2
1956-10-06,24.2,31.18
1956-10-07,25.9,37.85
1956-10-08,29.5,41.59
1956-10-09,33.1,39.26
1956-10-10,35.0,35.95
1956-10-11,31.3,33.05
1956-10-12,28.3,30.9
1956-10-13,25.9,29.21
1956-10-14,24.8,28.25
1956-10-15,24.2,26.44
1956-10-16,22.6,25.65
1956-10-17,22.6,24.8
1956-10-18,21.6,23.92
1956-10-19,22.1,25.27
1956-10-20,22.1,26.36
1956-10-21,21.6,24.49
1956-10-22,19.4,23.93
1956-10-23,19.4,23.09
1956-10-24,18.9,22.5
1956-10-25,18.9,22.92
1956-10-26,24.2,26.84
1956-10-27,28.3,32.71
1956-10-28,30.7,33.87
1956-10-29,32.5,34.1
1956-10-30,34.4,36.04
